X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
2925.0,84.26,-0.0,1,BH1,-6.23,11.88,12.24,-4.05
2925.0,84.26,-10.02,1,BH1,-0.18,15.42,13.9,-7.9
2925.0,84.26,-20.03,1,BH1,3.59,10.11,10.29,-3.98
2925.0,84.26,-30.05,1,BH1,-10.41,-3.45,23.51,-9.75
2925.0,84.26,-40.07,1,BH1,-8.49,23.55,2.82,-11.17
2925.0,84.26,-50.08,1,BH1,-5.98,13.27,-3.85,1.44
2925.0,84.26,-60.1,1,BH1,-5.71,19.46,-0.59,8.14
2925.0,84.26,-70.12,1,BH1,-0.18,4.01,14.6,-14.76
2925.0,84.26,-80.13,1,BH1,2.05,6.45,3.52,-8.94
2925.0,84.26,-90.15,1,BH1,-3.73,3.31,18.33,12.39
2925.0,84.26,-100.17,1,BH1,-10.91,12.94,11.22,-6.86
2925.0,84.26,-110.18,1,BH1,-1.99,10.08,0.51,-12.21
2925.0,84.26,-120.2,1,BH1,-3.98,6.77,8.39,-8.3
2925.0,84.26,-130.22,1,BH1,-4.04,18.16,-4.89,-10.05
2925.0,84.26,-140.23,1,BH1,-17.08,12.01,15.39,1.15
2925.0,84.26,-150.25,1,BH1,-0.16,11.92,7.1,-3.45
2925.0,84.26,-160.27,1,BH1,-6.46,18.51,12.85,9.36
2925.0,84.26,-170.28,1,BH1,0.76,16.03,12.8,-13.58
2925.0,84.26,-180.3,1,BH1,-3.41,3.02,6.78,-17.5
2925.0,84.26,-190.32,1,BH1,-3.58,5.64,23.36,-15.36
2925.0,84.26,-200.33,1,BH1,5.77,2.58,23.2,-9.09
2925.0,84.26,-210.35,1,BH1,1.66,24.6,3.69,10.58
2925.0,84.26,-220.37,1,BH1,0.08,24.22,1.29,-11.81
2925.0,84.26,-230.39,1,BH1,-7.49,10.92,28.09,-12.48
2925.0,84.26,-240.4,1,BH1,7.62,18.33,-2.75,-10.73
2925.0,84.26,-250.42,1,BH1,-3.29,9.42,5.47,-2.75
2925.0,84.26,-260.44,1,BH1,-4.36,9.4,3.82,-3.93
2925.0,84.26,-270.45,1,BH1,-7.94,12.06,10.82,-6.57
2925.0,84.26,-280.47,1,BH1,-3.62,16.5,10.43,-5.2
2925.0,84.26,-290.49,1,BH1,-2.05,11.5,16.18,-4.72
2925.0,84.26,-300.5,1,BH1,-5.01,-0.96,6.68,-0.45
2925.0,84.26,-310.52,1,BH1,-2.76,5.95,4.88,-14.15
2925.0,84.26,-320.54,1,BH1,11.47,3.11,5.5,1.9
2925.0,84.26,-330.55,1,BH1,-5.99,11.11,11.02,-2.36
2925.0,84.26,-340.57,1,BH1,-5.95,8.1,1.94,-9.22
2925.0,84.26,-350.59,1,BH1,-16.92,6.31,3.91,2.72
2925.0,84.26,-360.6,1,BH1,-3.23,9.04,16.51,-1.01
2925.0,84.26,-370.62,1,BH1,-9.72,13.7,15.41,-5.15
2925.0,84.26,-380.64,1,BH1,-4.18,3.73,2.77,-6.83
2925.0,84.26,-390.65,1,BH1,-1.26,11.41,19.03,-9.28
2925.0,84.26,-400.67,1,BH1,1.77,3.11,14.58,-2.33
2925.0,84.26,-410.69,1,BH1,9.64,11.9,9.42,5.61
2925.0,84.26,-420.7,1,BH1,-3.18,4.27,-1.34,-8.01
2925.0,84.26,-430.72,1,BH1,-1.32,11.11,7.95,4.54
2925.0,84.26,-440.74,1,BH1,1.24,-2.45,13.19,-8.93
2925.0,84.26,-450.75,1,BH1,-7.79,11.5,-4.5,-13.83
2925.0,84.26,-460.77,1,BH1,-10.76,12.46,2.36,-15.12
2925.0,84.26,-470.79,1,BH1,1.97,3.7,7.09,4.6
2925.0,84.26,-480.8,1,BH1,-10.8,2.91,11.68,2.21
2925.0,84.26,-490.82,1,BH1,-5.37,19.62,6.49,-3.28
2925.0,84.26,-500.84,1,BH1,-13.77,-7.05,5.45,-10.26
2925.0,84.26,-510.85,1,BH1,5.13,8.29,7.61,-5.31
2925.0,84.26,-520.87,1,BH1,3.52,4.77,10.41,-2.35
2925.0,84.26,-530.89,1,BH1,-8.28,20.05,2.06,-6.39
2925.0,84.26,-540.9,1,BH1,-9.21,12.68,-1.19,-11.21
2925.0,84.26,-550.92,1,BH1,-2.0,13.4,7.08,-11.88
2925.0,84.26,-560.94,1,BH1,-2.29,7.2,9.94,-14.96
2925.0,84.26,-570.95,1,BH1,-5.34,5.53,2.08,-7.01
2925.0,84.26,-580.97,1,BH1,-7.29,6.48,15.58,-0.73
2925.0,84.26,-590.99,1,BH1,-9.34,20.3,19.67,-6.7
2925.0,84.26,-601.01,1,BH1,-10.11,3.86,10.92,-12.19
2925.0,84.26,-611.02,1,BH1,-2.85,8.65,8.39,-0.97
2925.0,84.26,-621.04,1,BH1,4.19,5.18,5.47,1.45
2925.0,84.26,-631.06,1,BH1,-1.37,-3.48,7.77,-16.07
2925.0,84.26,-641.07,1,BH1,-14.47,-3.92,0.62,0.35
2925.0,84.26,-651.09,1,BH1,1.12,5.99,19.55,-7.43
2925.0,84.26,-661.11,1,BH1,1.48,3.48,11.41,0.57
2925.0,84.26,-671.12,1,BH1,7.02,8.76,11.12,-6.82
2925.0,84.26,-681.14,1,BH1,-2.3,-12.21,2.04,-15.28
2925.0,84.26,-691.16,1,BH1,-6.96,18.14,17.79,-1.29
2925.0,84.26,-701.17,1,BH1,-5.93,14.98,15.06,-17.54
2925.0,84.26,-711.19,1,BH1,15.09,1.37,16.31,-11.78
2925.0,84.26,-721.21,1,BH1,-2.84,-1.59,-7.1,-4.79
2925.0,84.26,-731.22,1,BH1,1.08,7.55,6.2,-13.53
2925.0,84.26,-741.24,1,BH1,6.1,4.87,15.75,-12.07
2925.0,84.26,-751.26,1,BH1,6.49,3.04,13.41,1.7
2925.0,84.26,-761.27,1,BH1,4.11,-8.74,10.01,3.3
2925.0,84.26,-771.29,1,BH1,-5.72,29.98,4.43,0.89
2925.0,84.26,-781.31,1,BH1,4.74,16.02,19.29,-3.37
2925.0,84.26,-791.32,1,BH1,0.76,-0.9,6.77,8.01
2925.0,84.26,-801.34,1,BH1,12.41,5.32,2.2,-6.77
2925.0,84.26,-811.36,1,BH1,-4.48,9.3,25.87,-17.61
2925.0,84.26,-821.37,1,BH1,1.63,16.83,6.05,0.44
2925.0,84.26,-831.39,1,BH1,2.5,-1.19,10.56,-3.53
2925.0,84.26,-841.41,1,BH1,-4.97,35.87,5.42,2.87
2925.0,84.26,-851.42,1,BH1,-4.16,11.6,26.06,-13.72
2925.0,84.26,-861.44,1,BH1,-12.17,-3.18,12.61,-13.01
2925.0,84.26,-871.46,1,BH1,3.85,6.34,16.99,-4.28
2925.0,84.26,-881.47,1,BH1,0.47,12.37,1.49,-10.01
2925.0,84.26,-891.49,1,BH1,-10.97,6.67,5.95,-8.69
2925.0,84.26,-901.51,1,BH1,3.08,5.75,2.32,-1.58
2925.0,84.26,-911.52,1,BH1,-1.86,9.1,26.36,4.51
2925.0,84.26,-921.54,1,BH1,-6.41,13.51,1.99,-18.81
2925.0,84.26,-931.56,1,BH1,-16.44,-2.02,10.72,0.51
2925.0,84.26,-941.57,1,BH1,-12.33,-2.71,22.36,-3.08
2925.0,84.26,-951.59,1,BH1,-5.07,4.12,-4.7,-0.64
2925.0,84.26,-961.61,1,BH1,-4.15,9.04,4.94,-5.61
2925.0,84.26,-971.62,1,BH1,-16.03,9.78,21.56,10.33
2925.0,84.26,-981.64,1,BH1,-3.86,1.33,12.64,-12.44
2925.0,84.26,-991.66,1,BH1,-18.97,-2.31,8.04,1.05
