X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
1793.33,926.67,-0.0,2,BH1,-11.63,0.47,10.36,-1.41
1793.33,926.67,-13.33,2,BH1,18.51,6.13,4.75,14.25
1793.33,926.67,-26.67,2,BH1,4.04,19.49,7.37,4.15
1793.33,926.67,-40.0,2,BH1,-9.45,-3.69,7.83,5.43
1793.33,926.67,-53.33,2,BH1,0.62,-3.19,-10.55,9.43
1793.33,926.67,-66.67,2,BH1,-5.3,6.01,11.89,0.92
1793.33,926.67,-80.0,2,BH1,-2.86,3.09,5.94,2.5
1793.33,926.67,-93.33,2,BH1,-8.03,10.37,2.75,13.78
1793.33,926.67,-106.67,2,BH1,0.65,10.6,2.23,9.2
1793.33,926.67,-120.0,2,BH1,-2.81,-4.05,9.04,9.67
1793.33,926.67,-133.33,2,BH1,-2.01,7.43,1.46,-0.93
1793.33,926.67,-146.67,2,BH1,-2.12,9.67,18.02,8.57
1793.33,926.67,-160.0,2,BH1,0.68,23.18,-2.92,-0.03
1793.33,926.67,-173.33,2,BH1,5.23,12.28,9.49,-1.62
1793.33,926.67,-186.67,2,BH1,-0.75,11.02,3.23,12.31
1793.33,926.67,-200.0,2,BH1,-16.69,9.62,3.21,23.32
1793.33,926.67,-213.33,2,BH1,-3.91,15.68,4.41,19.47
1793.33,926.67,-226.67,2,BH1,-0.41,-0.93,6.3,5.0
1793.33,926.67,-240.0,2,BH1,-7.73,-0.34,1.02,9.84
1793.33,926.67,-253.33,2,BH1,6.59,9.45,7.57,7.19
1793.33,926.67,-266.67,2,BH1,7.71,2.31,2.64,5.18
1793.33,926.67,-280.0,2,BH1,-3.83,4.94,15.26,10.08
1793.33,926.67,-293.33,2,BH1,12.01,0.19,3.76,6.9
1793.33,926.67,-306.67,2,BH1,-2.87,-4.18,19.6,13.12
1793.33,926.67,-320.0,2,BH1,0.3,4.2,-2.72,9.15
1793.33,926.67,-333.33,2,BH1,-1.59,-5.2,9.68,28.38
1793.33,926.67,-346.67,2,BH1,11.18,-3.67,8.57,-0.34
1793.33,926.67,-360.0,2,BH1,14.47,10.16,10.4,10.32
1793.33,926.67,-373.33,2,BH1,-8.68,-8.28,4.84,28.15
1793.33,926.67,-386.67,2,BH1,8.6,0.57,-3.91,14.14
1793.33,926.67,-400.0,2,BH1,-7.25,11.17,-2.86,4.75
1793.33,926.67,-413.33,2,BH1,-5.17,-5.75,-5.12,18.09
1793.33,926.67,-426.67,2,BH1,-2.73,8.45,-2.04,16.56
1793.33,926.67,-440.0,2,BH1,1.27,1.57,7.14,12.22
1793.33,926.67,-453.33,2,BH1,-13.1,9.93,14.65,7.14
1793.33,926.67,-466.67,2,BH1,-5.46,17.86,-9.34,-1.11
1793.33,926.67,-480.0,2,BH1,-0.67,-1.72,-7.28,11.51
1793.33,926.67,-493.33,2,BH1,-1.92,7.99,-8.16,4.95
1793.33,926.67,-506.67,2,BH1,-6.95,4.73,0.23,13.21
1793.33,926.67,-520.0,2,BH1,5.72,12.47,-2.69,11.5
1793.33,926.67,-533.33,2,BH1,-0.23,16.93,13.26,2.49
1793.33,926.67,-546.67,2,BH1,-3.45,14.0,-10.1,6.25
1793.33,926.67,-560.0,2,BH1,-3.16,11.39,5.3,6.74
1793.33,926.67,-573.33,2,BH1,-7.88,11.59,8.74,-0.9
1793.33,926.67,-586.67,2,BH1,-12.8,16.37,9.39,16.42
1793.33,926.67,-600.0,2,BH1,-7.66,6.76,1.1,0.61
1793.33,926.67,-613.33,2,BH1,-7.3,10.4,17.96,9.83
1793.33,926.67,-626.67,2,BH1,1.27,0.47,4.64,7.83
1793.33,926.67,-640.0,2,BH1,-1.8,7.2,7.62,8.49
1793.33,926.67,-653.33,2,BH1,6.8,16.64,5.01,-6.18
1793.33,926.67,-666.67,2,BH1,12.04,7.3,-0.32,6.98
1793.33,926.67,-680.0,2,BH1,-1.89,-3.43,10.34,1.63
1793.33,926.67,-693.33,2,BH1,-7.22,3.5,-2.24,5.82
1793.33,926.67,-706.67,2,BH1,-0.96,-2.85,1.09,-2.93
1793.33,926.67,-720.0,2,BH1,-12.38,-11.95,7.86,16.82
1793.33,926.67,-733.33,2,BH1,-22.01,2.95,5.52,7.27
1793.33,926.67,-746.67,2,BH1,-12.74,-5.05,-5.6,5.89
1793.33,926.67,-760.0,2,BH1,-5.82,9.16,5.76,20.22
1793.33,926.67,-773.33,3,BH1,7.49,27.63,0.54,-0.04
1793.33,926.67,-786.67,3,BH1,-9.21,12.68,-1.19,-11.21
1793.33,926.67,-800.0,3,BH1,0.55,8.86,5.12,-1.29
1793.33,926.67,-813.33,3,BH1,-6.98,-4.45,7.78,-15.98
1793.33,926.67,-826.67,3,BH1,-0.49,6.8,2.79,-14.47
1793.33,926.67,-840.0,3,BH1,2.93,8.54,12.95,-8.03
