X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
156.7,142.3,-0.52,3,BH1,-7.01,12.0,15.41,-4.09
156.7,142.3,-1.58,3,BH1,-2.23,7.85,5.32,-5.49
156.7,142.3,-2.62,3,BH1,-3.19,0.81,11.3,-6.41
156.7,142.3,-3.68,3,BH1,2.14,5.05,7.48,-4.55
156.7,142.3,-4.72,3,BH1,-0.65,5.3,11.42,-2.73
156.7,142.3,-5.78,3,BH1,-0.94,0.54,10.68,-0.65
156.7,142.3,-6.82,3,BH1,-0.84,7.41,0.34,-4.51
156.7,142.3,-7.88,3,BH1,-3.8,8.83,11.24,1.33
156.7,142.3,-8.93,3,BH1,-9.95,8.94,-3.36,-4.22
156.7,142.3,-9.98,3,BH1,-2.34,9.45,9.37,-3.04
156.7,142.3,-11.02,3,BH1,-8.27,11.43,3.68,1.84
156.7,142.3,-12.08,3,BH1,-4.5,2.53,4.73,-4.36
156.7,142.3,-13.12,3,BH1,10.06,9.71,11.13,-1.98
156.7,142.3,-14.18,3,BH1,-1.19,3.61,11.23,-2.34
156.7,142.3,-15.22,3,BH1,-4.34,6.63,9.8,2.37
156.7,142.3,-16.27,3,BH1,1.87,3.14,5.7,-0.57
156.7,142.3,-17.32,3,BH1,0.26,5.73,1.45,-0.58
156.7,142.3,-18.38,3,BH1,-3.05,3.96,5.16,-8.32
156.7,142.3,-19.42,3,BH1,-0.06,7.22,7.6,-5.8
156.7,142.3,-20.48,3,BH1,-3.05,6.22,0.99,-3.9
156.7,142.3,-21.52,3,BH1,-0.33,2.06,5.16,-9.73
156.7,142.3,-22.58,3,BH1,0.79,3.11,10.01,-2.26
156.7,142.3,-23.62,3,BH1,2.32,7.28,0.71,2.16
156.7,142.3,-24.68,3,BH1,-2.69,10.5,8.49,-4.56
156.7,142.3,-25.72,3,BH1,-4.32,6.64,7.28,-7.65
156.7,142.3,-26.78,3,BH1,1.69,11.26,4.53,-8.76
156.7,142.3,-27.82,3,BH1,-1.52,2.53,9.75,-7.46
156.7,142.3,-28.88,3,BH1,-10.14,8.59,6.65,-7.56
156.7,142.3,-29.92,3,BH1,-0.05,7.5,14.37,-3.71
156.7,142.3,-30.98,3,BH1,-3.56,9.5,12.49,-1.49
156.7,142.3,-32.02,3,BH1,1.87,6.78,6.58,-6.27
156.7,142.3,-33.08,3,BH1,-3.12,10.81,2.71,-6.24
156.7,142.3,-34.12,3,BH1,-4.88,3.04,6.32,-3.97
156.7,142.3,-35.17,3,BH1,3.42,6.47,6.38,-1.54
156.7,142.3,-36.22,3,BH1,0.46,11.36,10.74,-5.4
156.7,142.3,-37.28,3,BH1,-3.76,6.46,11.32,-5.94
156.7,142.3,-38.33,3,BH1,1.06,11.66,13.1,1.18
156.7,142.3,-39.38,3,BH1,-2.91,8.12,2.28,-0.44
156.7,142.3,-40.42,3,BH1,-1.01,3.56,8.04,-3.6
156.7,142.3,-41.48,3,BH1,-5.01,8.64,11.23,-4.99
156.7,142.3,-42.52,3,BH1,-3.31,2.54,3.43,-3.34
156.7,142.3,-43.58,3,BH1,-1.07,4.89,4.77,-1.63
156.7,142.3,-44.62,3,BH1,-0.73,-1.23,4.86,-4.8
156.7,142.3,-45.68,3,BH1,-9.58,3.22,4.17,-4.92
156.7,142.3,-46.72,3,BH1,6.86,2.79,8.37,-6.84
156.7,142.3,-47.78,3,BH1,-0.29,9.79,9.22,-4.37
156.7,142.3,-48.82,3,BH1,-6.62,7.13,10.38,0.44
156.7,142.3,-49.88,3,BH1,1.73,3.17,5.56,-2.9
156.7,142.3,-50.92,0,BH1,2.85,-0.26,-4.27,-3.73
156.7,142.3,-51.98,0,BH1,-0.06,1.26,-3.2,1.94
156.7,142.3,-53.02,0,BH1,8.0,-2.58,-5.64,8.84
156.7,142.3,-54.08,0,BH1,-5.1,4.7,-5.04,3.59
156.7,142.3,-55.12,0,BH1,7.59,4.09,-8.26,4.92
156.7,142.3,-56.18,0,BH1,8.91,5.65,-3.91,5.79
156.7,142.3,-57.22,0,BH1,2.24,1.11,-5.75,6.25
156.7,142.3,-58.28,0,BH1,4.91,2.27,-8.23,12.26
156.7,142.3,-59.32,0,BH1,7.02,-4.96,-6.13,3.79
156.7,142.3,-60.38,0,BH1,3.36,5.18,-2.76,2.78
156.7,142.3,-61.42,0,BH1,0.99,4.57,-0.22,1.8
156.7,142.3,-62.48,0,BH1,11.78,1.52,-6.5,12.65
156.7,142.3,-63.52,0,BH1,5.72,-4.46,-11.58,8.83
156.7,142.3,-64.58,0,BH1,3.26,2.62,-11.76,5.4
156.7,142.3,-65.62,0,BH1,-1.22,-1.0,-6.31,-4.19
156.7,142.3,-66.68,0,BH1,5.85,9.86,-1.54,2.49
156.7,142.3,-67.72,0,BH1,7.44,6.8,-11.47,7.61
156.7,142.3,-68.78,0,BH1,4.3,-0.86,-1.31,1.94
156.7,142.3,-69.82,0,BH1,5.3,10.55,-1.89,7.3
156.7,142.3,-70.88,0,BH1,3.39,0.66,-6.73,5.75
