X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
1780.0,1980.0,-0.0,2,BH1,-0.28,4.81,5.14,13.76
1780.0,1980.0,-13.33,2,BH1,-4.01,12.26,5.02,5.58
1780.0,1980.0,-26.67,2,BH1,-0.49,4.61,10.68,9.03
1780.0,1980.0,-40.0,2,BH1,-0.63,-1.34,9.54,5.99
1780.0,1980.0,-53.33,2,BH1,-4.15,10.81,13.51,3.71
1780.0,1980.0,-66.67,2,BH1,-3.36,10.6,8.17,0.85
1780.0,1980.0,-80.0,2,BH1,-5.55,20.34,4.39,16.91
1780.0,1980.0,-93.33,2,BH1,-2.83,0.72,4.45,9.38
1780.0,1980.0,-106.67,2,BH1,-16.68,12.94,4.8,0.07
1780.0,1980.0,-120.0,2,BH1,-3.75,12.37,4.24,11.63
1780.0,1980.0,-133.33,2,BH1,-11.48,14.88,-3.99,8.44
1780.0,1980.0,-146.67,2,BH1,-3.83,17.63,5.96,8.07
1780.0,1980.0,-160.0,2,BH1,1.0,10.24,4.61,0.69
1780.0,1980.0,-173.33,2,BH1,-10.03,3.0,12.47,3.48
1780.0,1980.0,-186.67,2,BH1,-4.21,8.74,2.2,17.29
1780.0,1980.0,-200.0,2,BH1,-3.04,11.97,4.33,9.26
1780.0,1980.0,-213.33,2,BH1,-4.52,4.01,-0.67,11.86
1780.0,1980.0,-226.67,2,BH1,-8.4,8.31,-0.78,4.98
1780.0,1980.0,-240.0,2,BH1,-7.91,9.9,13.18,10.91
1780.0,1980.0,-253.33,2,BH1,-0.99,8.0,-5.22,15.14
1780.0,1980.0,-266.67,2,BH1,-2.34,8.81,2.96,14.79
1780.0,1980.0,-280.0,2,BH1,-2.97,11.86,6.14,8.45
1780.0,1980.0,-293.33,2,BH1,3.14,5.4,3.03,15.56
1780.0,1980.0,-306.67,2,BH1,3.26,14.64,5.84,20.4
1780.0,1980.0,-320.0,2,BH1,6.54,5.41,3.28,13.82
1780.0,1980.0,-333.33,2,BH1,-2.09,12.24,7.15,12.05
1780.0,1980.0,-346.67,2,BH1,0.95,8.72,3.43,8.69
1780.0,1980.0,-360.0,2,BH1,-7.02,11.83,4.05,8.8
1780.0,1980.0,-373.33,2,BH1,0.51,7.99,-1.19,9.94
1780.0,1980.0,-386.67,2,BH1,-1.48,8.95,0.5,10.32
1780.0,1980.0,-400.0,2,BH1,-2.09,8.65,5.26,6.3
1780.0,1980.0,-413.33,2,BH1,-6.94,6.23,8.87,12.86
1780.0,1980.0,-426.67,2,BH1,5.43,9.58,9.65,10.24
1780.0,1980.0,-440.0,2,BH1,2.92,6.96,-0.06,11.58
1780.0,1980.0,-453.33,2,BH1,2.13,4.38,12.7,15.84
1780.0,1980.0,-466.67,2,BH1,-5.47,7.97,13.19,11.75
1780.0,1980.0,-480.0,2,BH1,-2.54,16.17,1.28,9.78
1780.0,1980.0,-493.33,2,BH1,1.45,2.07,-1.68,10.71
1780.0,1980.0,-506.67,2,BH1,4.33,4.91,6.66,20.62
1780.0,1980.0,-520.0,2,BH1,-2.08,6.55,5.45,1.06
1780.0,1980.0,-533.33,2,BH1,-5.61,12.33,0.32,6.34
1780.0,1980.0,-546.67,2,BH1,-1.41,14.86,3.87,3.0
1780.0,1980.0,-560.0,2,BH1,-12.06,6.33,7.62,0.38
1780.0,1980.0,-573.33,2,BH1,-2.42,3.49,9.15,12.39
1780.0,1980.0,-586.67,2,BH1,-1.27,10.06,0.65,9.4
1780.0,1980.0,-600.0,2,BH1,-3.83,8.6,5.35,4.17
1780.0,1980.0,-613.33,2,BH1,-10.16,16.96,6.94,11.45
1780.0,1980.0,-626.67,2,BH1,-7.59,16.11,9.75,7.17
1780.0,1980.0,-640.0,2,BH1,-6.32,12.81,-2.87,11.14
1780.0,1980.0,-653.33,2,BH1,-2.73,8.92,2.69,17.79
1780.0,1980.0,-666.67,2,BH1,2.41,17.71,7.07,10.36
1780.0,1980.0,-680.0,2,BH1,-4.81,9.37,-4.4,4.92
1780.0,1980.0,-693.33,2,BH1,3.58,12.2,5.47,14.42
1780.0,1980.0,-706.67,2,BH1,-3.54,11.15,10.35,9.98
1780.0,1980.0,-720.0,2,BH1,-0.67,8.1,7.11,7.01
1780.0,1980.0,-733.33,2,BH1,-3.13,15.28,8.65,7.3
1780.0,1980.0,-746.67,2,BH1,-3.87,-1.12,3.66,-0.59
1780.0,1980.0,-760.0,2,BH1,-4.32,-0.93,4.61,9.06
1780.0,1980.0,-773.33,2,BH1,-8.27,15.19,7.99,16.02
1780.0,1980.0,-786.67,2,BH1,5.14,10.87,10.04,22.84
1780.0,1980.0,-800.0,2,BH1,-3.66,6.38,5.51,-2.11
1780.0,1980.0,-813.33,2,BH1,1.55,4.26,-5.34,6.1
1780.0,1980.0,-826.67,2,BH1,-6.02,8.22,8.38,11.78
1780.0,1980.0,-840.0,2,BH1,-6.81,13.6,0.29,12.66
1780.0,1980.0,-853.33,2,BH1,-3.71,11.22,12.5,13.01
1780.0,1980.0,-866.67,2,BH1,-2.04,9.23,13.36,10.29
1780.0,1980.0,-880.0,2,BH1,-0.49,4.88,-0.43,18.65
1780.0,1980.0,-893.33,2,BH1,-10.77,14.35,6.64,12.37
1780.0,1980.0,-906.67,2,BH1,-3.52,13.84,2.33,4.93
1780.0,1980.0,-920.0,2,BH1,-4.34,12.84,-8.82,4.71
1780.0,1980.0,-933.33,2,BH1,-9.74,10.38,12.37,7.51
1780.0,1980.0,-946.67,3,BH1,-11.98,-21.87,-1.34,-10.21
1780.0,1980.0,-960.0,3,BH1,-12.91,-2.23,11.85,-9.64
1780.0,1980.0,-973.33,3,BH1,-3.14,-6.27,12.5,-4.84
1780.0,1980.0,-986.67,3,BH1,-7.23,-6.54,8.24,-6.11
1780.0,1980.0,-1000.0,3,BH1,-2.91,-6.68,2.89,-10.95
1780.0,1980.0,-1013.33,3,BH1,-11.3,-17.23,10.26,-11.78
1780.0,1980.0,-1026.67,3,BH1,1.7,-4.02,12.96,-10.06
1780.0,1980.0,-1040.0,3,BH1,-8.35,1.54,12.85,-6.28
1780.0,1980.0,-1053.33,3,BH1,1.23,-17.92,17.63,-12.14
1780.0,1980.0,-1066.67,3,BH1,-3.91,-8.47,2.26,-6.58
1780.0,1980.0,-1080.0,3,BH1,-8.98,0.05,-1.69,-7.08
1780.0,1980.0,-1093.33,3,BH1,-5.9,-2.8,13.95,-1.79
1780.0,1980.0,-1106.67,3,BH1,-0.56,-5.27,9.65,-3.13
1780.0,1980.0,-1120.0,3,BH1,-3.34,-1.1,11.92,-4.46
1780.0,1980.0,-1133.33,3,BH1,-8.55,-12.02,7.13,-9.65
1780.0,1980.0,-1146.67,4,BH1,-8.8,13.45,-0.77,-5.82
1780.0,1980.0,-1160.0,4,BH1,-6.95,4.52,-9.01,-7.23
1780.0,1980.0,-1173.33,4,BH1,-2.33,10.82,-13.5,-9.06
1780.0,1980.0,-1186.67,4,BH1,-7.0,-4.43,-8.51,-3.13
