X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
102.7,90.1,-0.52,3,BH1,1.73,0.6,11.87,10.28
102.7,90.1,-1.58,3,BH1,8.64,-7.65,9.71,3.69
102.7,90.1,-2.62,3,BH1,9.93,6.6,4.75,-0.75
102.7,90.1,-3.68,3,BH1,6.22,4.66,6.22,14.61
102.7,90.1,-4.72,3,BH1,-1.05,-5.64,0.06,-4.98
102.7,90.1,-5.78,3,BH1,1.82,17.61,7.2,12.69
102.7,90.1,-6.82,3,BH1,-1.23,16.44,12.27,15.59
102.7,90.1,-7.88,3,BH1,7.65,6.71,1.94,5.0
102.7,90.1,-8.93,3,BH1,5.44,3.73,2.99,6.27
102.7,90.1,-9.98,3,BH1,14.95,4.63,-2.04,1.17
102.7,90.1,-11.02,3,BH1,9.89,11.01,10.84,23.11
102.7,90.1,-12.08,3,BH1,14.69,1.04,-1.89,9.92
102.7,90.1,-13.12,3,BH1,-3.61,-6.89,12.68,-3.37
102.7,90.1,-14.18,3,BH1,11.95,9.89,-5.41,2.66
102.7,90.1,-15.22,3,BH1,13.9,-0.09,0.23,1.46
102.7,90.1,-16.27,3,BH1,14.25,2.66,19.79,-13.93
102.7,90.1,-17.32,3,BH1,14.59,4.4,8.05,5.0
102.7,90.1,-18.38,3,BH1,7.88,3.4,-0.51,12.09
102.7,90.1,-19.42,3,BH1,9.64,-5.02,2.46,5.03
102.7,90.1,-20.48,3,BH1,2.31,-4.54,11.57,8.05
102.7,90.1,-21.52,3,BH1,6.07,-21.54,12.35,8.91
102.7,90.1,-22.58,3,BH1,12.89,4.84,18.11,14.66
102.7,90.1,-23.62,3,BH1,9.45,-3.6,7.6,4.34
102.7,90.1,-24.68,3,BH1,1.15,-6.98,9.11,-1.03
102.7,90.1,-25.72,3,BH1,7.48,5.65,14.19,17.98
102.7,90.1,-26.78,3,BH1,-1.33,4.18,3.93,2.13
102.7,90.1,-27.82,3,BH1,12.21,7.91,13.87,9.08
102.7,90.1,-28.88,3,BH1,12.5,-0.96,-0.5,-4.7
102.7,90.1,-29.92,3,BH1,5.93,1.1,10.27,-8.1
102.7,90.1,-30.98,3,BH1,1.23,12.65,11.23,-2.47
102.7,90.1,-32.02,3,BH1,8.63,-1.41,14.54,-2.43
102.7,90.1,-33.08,3,BH1,4.46,-8.21,-4.83,5.28
102.7,90.1,-34.12,3,BH1,3.84,-13.54,15.02,-0.53
102.7,90.1,-35.17,3,BH1,19.95,3.0,-4.07,4.45
102.7,90.1,-36.22,3,BH1,19.81,0.98,6.53,14.62
102.7,90.1,-37.28,3,BH1,8.27,14.37,4.32,7.16
102.7,90.1,-38.33,3,BH1,4.58,10.88,18.94,4.79
102.7,90.1,-39.38,3,BH1,-9.9,-6.11,5.41,14.69
