X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
136.3,131.5,-0.52,0,BH1,3.05,4.24,15.56,7.83
136.3,131.5,-1.58,0,BH1,17.88,-0.49,13.01,8.2
136.3,131.5,-2.62,0,BH1,8.8,9.38,-1.76,1.51
136.3,131.5,-3.68,0,BH1,9.69,11.37,17.95,6.24
136.3,131.5,-4.72,0,BH1,9.57,-0.74,8.51,5.14
136.3,131.5,-5.78,0,BH1,6.12,2.6,13.84,-3.98
136.3,131.5,-6.82,0,BH1,11.04,-4.25,15.07,3.45
136.3,131.5,-7.88,0,BH1,14.15,-0.05,8.11,4.53
136.3,131.5,-8.93,0,BH1,11.21,1.88,19.17,-2.87
136.3,131.5,-9.98,0,BH1,5.77,0.33,12.46,-0.11
136.3,131.5,-11.02,0,BH1,6.09,6.89,8.47,14.5
136.3,131.5,-12.08,0,BH1,7.26,1.92,1.26,0.28
136.3,131.5,-13.12,0,BH1,8.93,4.26,12.99,1.06
136.3,131.5,-14.18,0,BH1,14.13,-4.2,22.3,4.72
136.3,131.5,-15.22,0,BH1,10.44,2.38,6.2,6.48
136.3,131.5,-16.27,0,BH1,6.32,-2.87,3.86,-2.5
136.3,131.5,-17.32,0,BH1,9.77,1.0,6.17,6.42
136.3,131.5,-18.38,0,BH1,-1.12,14.18,14.26,6.0
136.3,131.5,-19.42,0,BH1,6.19,0.41,10.14,7.08
136.3,131.5,-20.48,0,BH1,10.12,5.52,13.2,1.98
136.3,131.5,-21.52,0,BH1,13.28,1.96,10.66,3.85
136.3,131.5,-22.58,0,BH1,11.51,-3.65,8.29,3.38
136.3,131.5,-23.62,0,BH1,4.98,5.48,-0.7,9.09
136.3,131.5,-24.68,0,BH1,-1.84,3.77,9.46,7.73
136.3,131.5,-25.72,0,BH1,15.93,-4.4,1.69,5.67
136.3,131.5,-26.78,0,BH1,7.44,-6.01,2.88,14.39
136.3,131.5,-27.82,0,BH1,11.48,6.4,-3.79,7.91
136.3,131.5,-28.88,0,BH1,3.94,-1.22,12.53,-0.98
136.3,131.5,-29.92,0,BH1,6.85,0.59,9.02,3.27
136.3,131.5,-30.98,0,BH1,5.37,4.18,5.27,2.43
136.3,131.5,-32.02,0,BH1,16.17,7.55,7.02,0.27
136.3,131.5,-33.08,0,BH1,6.09,-6.13,2.63,6.87
136.3,131.5,-34.12,0,BH1,7.61,3.89,7.76,-0.73
136.3,131.5,-35.17,0,BH1,7.8,-1.51,19.45,9.33
136.3,131.5,-36.22,0,BH1,10.39,-4.14,5.36,0.79
136.3,131.5,-37.28,0,BH1,13.78,3.08,6.63,7.09
136.3,131.5,-38.33,0,BH1,-1.26,4.94,3.45,-9.63
136.3,131.5,-39.38,0,BH1,9.8,6.93,12.42,11.69
136.3,131.5,-40.42,0,BH1,6.48,2.45,9.77,-5.4
136.3,131.5,-41.48,0,BH1,3.91,3.37,3.05,4.25
136.3,131.5,-42.52,0,BH1,2.44,4.75,10.46,9.47
136.3,131.5,-43.58,0,BH1,8.21,-4.35,8.23,6.28
136.3,131.5,-44.62,0,BH1,10.79,-2.16,10.88,2.44
136.3,131.5,-45.68,0,BH1,17.67,2.97,10.3,-7.22
136.3,131.5,-46.72,0,BH1,3.08,1.31,16.37,-0.55
136.3,131.5,-47.78,0,BH1,6.78,4.4,5.06,8.55
136.3,131.5,-48.82,0,BH1,13.95,2.87,7.18,8.27
136.3,131.5,-49.88,0,BH1,13.23,-6.38,12.48,-0.46
136.3,131.5,-50.92,0,BH1,8.17,7.46,13.51,8.05
136.3,131.5,-51.98,0,BH1,13.61,2.45,15.42,8.01
136.3,131.5,-53.02,0,BH1,10.1,5.87,12.12,9.18
136.3,131.5,-54.08,0,BH1,8.03,3.95,13.65,10.39
136.3,131.5,-55.12,0,BH1,9.62,3.47,7.19,-0.62
136.3,131.5,-56.18,0,BH1,1.44,-3.91,14.87,-2.26
136.3,131.5,-57.22,0,BH1,5.13,-6.88,11.07,3.09
136.3,131.5,-58.28,0,BH1,8.22,2.97,15.83,7.98
136.3,131.5,-59.32,0,BH1,3.67,4.73,13.1,-3.61
136.3,131.5,-60.38,0,BH1,-0.69,9.72,13.68,4.73
