X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
235.0,0.33,-0.0,1,BH1,-8.03,-9.54,10.89,-7.8
235.0,0.33,-10.02,1,BH1,-6.23,-5.49,7.5,-15.1
235.0,0.33,-20.03,1,BH1,-2.73,-5.93,7.39,-13.56
235.0,0.33,-30.05,1,BH1,-8.64,-10.36,2.82,-6.18
235.0,0.33,-40.07,1,BH1,-7.63,-9.06,9.83,-9.68
235.0,0.33,-50.08,1,BH1,-9.59,-9.97,8.51,-13.01
235.0,0.33,-60.1,1,BH1,-3.01,-8.16,9.22,-7.76
235.0,0.33,-70.12,1,BH1,-12.38,-4.68,4.49,-2.94
235.0,0.33,-80.13,1,BH1,-5.07,-8.99,11.79,-8.95
235.0,0.33,-90.15,1,BH1,-8.69,-3.48,0.9,-7.35
235.0,0.33,-100.17,1,BH1,-6.89,-13.15,16.82,-8.11
235.0,0.33,-110.18,1,BH1,-10.75,-5.27,11.57,-7.67
235.0,0.33,-120.2,1,BH1,-2.08,-7.19,8.22,-8.54
235.0,0.33,-130.22,1,BH1,-9.29,-5.84,8.77,-5.79
235.0,0.33,-140.23,1,BH1,1.03,-11.19,9.61,-13.1
235.0,0.33,-150.25,1,BH1,-0.82,-7.84,7.93,-16.33
235.0,0.33,-160.27,1,BH1,-6.75,-3.13,9.83,-10.67
235.0,0.33,-170.28,1,BH1,-7.37,-0.96,12.04,-8.98
235.0,0.33,-180.3,1,BH1,1.29,-5.13,8.89,-9.92
235.0,0.33,-190.32,1,BH1,-5.72,-9.68,7.47,-4.95
235.0,0.33,-200.33,1,BH1,-6.44,-10.95,9.07,-6.16
235.0,0.33,-210.35,1,BH1,-3.88,-12.21,5.64,-9.18
235.0,0.33,-220.37,1,BH1,0.56,-11.39,5.43,-6.02
235.0,0.33,-230.39,1,BH1,-5.28,-8.55,9.69,-8.95
235.0,0.33,-240.4,1,BH1,-8.95,-7.79,4.66,-8.45
235.0,0.33,-250.42,1,BH1,-3.37,-9.31,9.03,-10.35
235.0,0.33,-260.44,1,BH1,-2.77,-4.45,4.84,-2.14
235.0,0.33,-270.45,1,BH1,-9.68,-7.23,11.24,-9.19
235.0,0.33,-280.47,1,BH1,-7.44,-10.64,10.52,-6.02
235.0,0.33,-290.49,1,BH1,-1.65,-10.19,12.63,-11.22
235.0,0.33,-300.5,1,BH1,0.23,-11.1,9.37,-10.69
235.0,0.33,-310.52,1,BH1,-7.11,-5.55,9.54,-8.06
235.0,0.33,-320.54,1,BH1,-10.48,-5.68,5.91,-9.2
235.0,0.33,-330.55,1,BH1,-2.18,-4.94,6.68,-10.76
235.0,0.33,-340.57,1,BH1,-3.9,-9.85,4.45,-6.18
235.0,0.33,-350.59,1,BH1,-9.2,-7.07,3.68,-9.61
235.0,0.33,-360.6,1,BH1,-4.49,-5.94,10.13,-9.98
235.0,0.33,-370.62,1,BH1,-6.72,-10.55,2.85,-6.52
235.0,0.33,-380.64,1,BH1,-5.23,-5.86,5.61,-1.98
235.0,0.33,-390.65,1,BH1,-7.63,-5.43,4.78,-6.56
235.0,0.33,-400.67,1,BH1,-3.73,-4.91,9.24,-7.9
235.0,0.33,-410.69,1,BH1,-12.29,-9.37,10.59,-8.25
235.0,0.33,-420.7,1,BH1,-4.01,-8.66,4.97,-9.1
235.0,0.33,-430.72,1,BH1,-6.13,-8.05,7.66,-7.89
235.0,0.33,-440.74,1,BH1,-9.1,-5.54,9.15,-9.16
235.0,0.33,-450.75,1,BH1,-7.79,-6.68,5.54,-4.55
235.0,0.33,-460.77,1,BH1,-3.65,-7.14,9.2,-7.55
235.0,0.33,-470.79,1,BH1,-2.64,-8.37,8.87,-6.14
235.0,0.33,-480.8,1,BH1,-5.21,-11.55,5.32,-3.07
235.0,0.33,-490.82,1,BH1,-7.76,-6.92,7.01,-5.65
235.0,0.33,-500.84,1,BH1,-7.52,-2.1,4.85,-9.42
235.0,0.33,-510.85,1,BH1,-4.46,-13.67,7.77,-6.93
235.0,0.33,-520.87,1,BH1,-6.63,-11.89,10.72,-3.7
235.0,0.33,-530.89,1,BH1,-8.09,-11.4,10.49,-11.81
235.0,0.33,-540.9,1,BH1,-7.77,-6.64,9.45,-10.03
235.0,0.33,-550.92,1,BH1,-8.45,-9.86,12.69,-6.62
235.0,0.33,-560.94,1,BH1,-1.46,-13.39,4.39,-10.11
235.0,0.33,-570.95,1,BH1,-6.72,-4.91,5.27,-7.51
235.0,0.33,-580.97,1,BH1,-5.51,-6.08,9.0,-4.53
235.0,0.33,-590.99,1,BH1,-3.65,-10.51,5.86,-5.97
235.0,0.33,-601.01,1,BH1,-1.95,-7.5,9.28,-9.19
235.0,0.33,-611.02,1,BH1,-6.24,-7.23,7.67,-12.29
235.0,0.33,-621.04,1,BH1,-6.99,-6.29,5.45,-11.62
235.0,0.33,-631.06,1,BH1,-11.04,-13.2,6.18,-7.57
235.0,0.33,-641.07,1,BH1,-2.25,-13.75,7.81,-12.23
235.0,0.33,-651.09,1,BH1,-3.93,-7.35,7.34,-12.32
235.0,0.33,-661.11,1,BH1,-11.22,-11.39,10.06,-5.21
235.0,0.33,-671.12,1,BH1,-9.77,-10.09,12.98,-16.18
235.0,0.33,-681.14,1,BH1,-10.96,-10.57,9.46,-8.3
235.0,0.33,-691.16,1,BH1,-7.06,-3.58,8.88,-16.15
235.0,0.33,-701.17,1,BH1,-7.65,-10.31,8.07,-10.63
235.0,0.33,-711.19,1,BH1,-5.22,-15.91,9.08,-14.01
235.0,0.33,-721.21,1,BH1,-10.09,-11.57,0.47,-6.83
235.0,0.33,-731.22,1,BH1,-5.71,-11.56,11.17,-7.37
235.0,0.33,-741.24,1,BH1,1.58,-5.65,6.86,-7.94
235.0,0.33,-751.26,1,BH1,-6.72,-6.8,8.22,-7.04
235.0,0.33,-761.27,1,BH1,-4.94,-9.1,11.11,-11.8
235.0,0.33,-771.29,1,BH1,-6.41,-12.99,6.99,-8.89
235.0,0.33,-781.31,1,BH1,-3.13,-6.72,10.17,-6.13
235.0,0.33,-791.32,1,BH1,-6.05,-2.81,3.03,-6.33
235.0,0.33,-801.34,1,BH1,-3.1,-7.06,5.2,-13.63
235.0,0.33,-811.36,1,BH1,-7.53,-8.57,2.29,-9.48
235.0,0.33,-821.37,1,BH1,-7.4,-7.47,13.49,-11.29
235.0,0.33,-831.39,1,BH1,-4.52,-13.02,9.65,-6.3
235.0,0.33,-841.41,1,BH1,-8.27,-8.44,8.32,-11.31
235.0,0.33,-851.42,1,BH1,-8.1,-6.62,12.31,-9.4
235.0,0.33,-861.44,1,BH1,-5.68,-2.86,4.27,-6.0
235.0,0.33,-871.46,1,BH1,-7.03,-7.64,11.76,-7.43
235.0,0.33,-881.47,1,BH1,-3.81,-9.75,7.62,-9.66
235.0,0.33,-891.49,1,BH1,-0.62,-7.8,8.29,-10.98
