X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
93.75,39.23,-0.18,1,BH1,2.59,2.66,6.26,4.21
93.75,39.23,-0.68,1,BH1,0.92,1.53,12.86,10.78
93.75,39.23,-1.18,1,BH1,-2.5,3.94,5.61,3.8
93.75,39.23,-1.68,1,BH1,6.29,6.74,6.09,-3.87
93.75,39.23,-2.18,1,BH1,4.38,15.73,-0.17,6.28
93.75,39.23,-2.68,1,BH1,-0.06,4.59,3.95,1.33
93.75,39.23,-3.18,1,BH1,4.31,-5.95,-6.19,3.07
93.75,39.23,-3.68,1,BH1,9.06,4.15,-1.42,11.07
93.75,39.23,-4.18,1,BH1,0.54,0.44,0.64,15.05
93.75,39.23,-4.69,1,BH1,3.75,5.94,1.44,19.4
93.75,39.23,-5.19,1,BH1,11.08,7.73,6.49,16.74
93.75,39.23,-5.69,1,BH1,3.12,19.46,3.87,6.54
93.75,39.23,-6.19,1,BH1,0.4,16.38,9.09,0.93
93.75,39.23,-6.69,1,BH1,-0.52,17.42,-0.82,4.89
93.75,39.23,-7.19,1,BH1,-6.77,-0.23,3.37,2.0
93.75,39.23,-7.69,1,BH1,0.1,18.68,-0.88,1.94
93.75,39.23,-8.19,1,BH1,-5.86,19.96,5.63,1.57
93.75,39.23,-8.69,1,BH1,11.55,17.28,5.42,10.69
93.75,39.23,-9.19,1,BH1,-2.69,-5.12,2.24,12.05
93.75,39.23,-9.69,1,BH1,-7.32,2.46,4.76,1.62
93.75,39.23,-10.19,1,BH1,1.39,10.32,14.39,0.26
93.75,39.23,-10.69,1,BH1,0.7,2.54,-3.16,15.49
93.75,39.23,-11.19,1,BH1,-0.83,15.0,4.46,2.62
93.75,39.23,-11.7,1,BH1,-8.58,5.97,-1.85,0.59
93.75,39.23,-12.2,1,BH1,1.11,-5.62,-2.15,8.93
93.75,39.23,-12.7,1,BH1,-7.92,10.71,3.34,6.7
93.75,39.23,-13.2,1,BH1,5.96,6.03,14.58,3.11
93.75,39.23,-13.7,1,BH1,-6.26,3.06,15.96,-2.65
93.75,39.23,-14.2,1,BH1,-0.21,4.22,4.12,14.69
93.75,39.23,-14.7,1,BH1,-3.16,3.05,11.28,1.13
93.75,39.23,-15.2,1,BH1,-8.66,11.91,13.49,9.02
93.75,39.23,-15.7,1,BH1,-2.92,9.65,14.24,11.42
