X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
136.9,42.1,-0.52,0,BH1,-3.91,-14.49,5.49,-7.28
136.9,42.1,-1.58,0,BH1,0.67,-6.21,8.13,-3.38
136.9,42.1,-2.62,0,BH1,-3.65,-14.64,-2.08,4.54
136.9,42.1,-3.68,0,BH1,3.37,-7.94,-3.54,0.44
136.9,42.1,-4.72,0,BH1,-7.63,-11.09,-1.38,-4.96
136.9,42.1,-5.78,0,BH1,-2.05,-8.67,6.24,-9.29
136.9,42.1,-6.82,0,BH1,-4.74,-2.47,3.24,-2.56
136.9,42.1,-7.88,0,BH1,-5.31,-4.78,0.82,-2.71
136.9,42.1,-8.93,0,BH1,1.33,-15.31,-4.22,-4.46
136.9,42.1,-9.98,0,BH1,-4.36,-13.11,-0.04,1.63
136.9,42.1,-11.02,0,BH1,-3.53,-8.78,-2.63,-1.44
136.9,42.1,-12.08,0,BH1,-1.19,-11.96,3.33,-6.14
136.9,42.1,-13.12,0,BH1,9.13,-5.74,0.79,-6.63
136.9,42.1,-14.18,0,BH1,4.12,-14.29,3.43,-3.57
136.9,42.1,-15.22,0,BH1,-0.37,-10.74,-0.63,-4.47
136.9,42.1,-16.27,0,BH1,-6.79,-4.74,-6.62,-6.09
136.9,42.1,-17.32,0,BH1,0.32,-7.46,-2.47,-3.86
136.9,42.1,-18.38,0,BH1,-5.37,-7.75,-0.3,0.4
136.9,42.1,-19.42,0,BH1,2.0,-14.5,-0.78,-7.67
136.9,42.1,-20.48,0,BH1,-5.52,-18.01,2.47,-4.61
136.9,42.1,-21.52,0,BH1,-5.39,-15.81,-0.32,3.14
136.9,42.1,-22.58,0,BH1,0.64,-7.9,-0.98,-3.47
136.9,42.1,-23.62,0,BH1,3.87,-8.94,-6.12,-3.3
136.9,42.1,-24.68,0,BH1,-3.37,-11.55,2.16,-4.84
136.9,42.1,-25.72,0,BH1,3.47,-16.37,5.39,1.16
136.9,42.1,-26.78,0,BH1,15.15,-6.2,7.12,-9.24
136.9,42.1,-27.82,0,BH1,-3.65,-8.24,1.03,0.62
136.9,42.1,-28.88,0,BH1,0.07,-6.13,5.29,0.14
136.9,42.1,-29.92,0,BH1,-0.58,-6.9,3.86,0.1
136.9,42.1,-30.98,0,BH1,5.03,-15.11,2.01,-6.52
136.9,42.1,-32.02,0,BH1,5.45,-3.02,7.49,1.21
136.9,42.1,-33.08,0,BH1,-1.98,-15.23,-5.62,-4.0
136.9,42.1,-34.12,0,BH1,1.99,-10.32,5.45,-4.27
136.9,42.1,-35.17,0,BH1,4.28,-16.09,-0.95,-2.61
136.9,42.1,-36.22,0,BH1,1.61,-13.77,-1.28,-2.76
136.9,42.1,-37.28,0,BH1,-0.62,-11.56,-3.54,-4.38
136.9,42.1,-38.33,0,BH1,2.17,-9.98,3.34,6.44
136.9,42.1,-39.38,0,BH1,-7.49,-7.77,8.59,3.83
136.9,42.1,-40.42,0,BH1,-0.21,-7.66,-1.37,6.5
136.9,42.1,-41.48,0,BH1,-1.18,-12.99,5.47,-2.77
136.9,42.1,-42.52,0,BH1,-5.09,-1.09,7.45,2.7
136.9,42.1,-43.58,0,BH1,-4.81,-3.3,1.58,-2.89
136.9,42.1,-44.62,0,BH1,2.07,-10.01,3.82,-0.84
136.9,42.1,-45.68,0,BH1,4.59,-10.82,3.44,-1.1
136.9,42.1,-46.72,0,BH1,1.83,-9.26,-4.92,-1.3
136.9,42.1,-47.78,0,BH1,-6.52,-8.03,-2.19,-2.91
136.9,42.1,-48.82,0,BH1,-0.04,-12.46,8.73,1.09
136.9,42.1,-49.88,0,BH1,2.23,-8.05,1.97,-7.51
136.9,42.1,-50.92,0,BH1,-3.38,-11.84,-2.46,-8.27
