X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
35.0,199.67,-0.0,1,BH1,-9.7,3.16,13.55,-0.09
35.0,199.67,-10.02,1,BH1,-0.17,13.39,-0.04,4.95
35.0,199.67,-20.03,1,BH1,-1.38,11.24,10.82,-8.39
35.0,199.67,-30.05,1,BH1,-1.32,1.78,15.11,-7.36
35.0,199.67,-40.07,1,BH1,-10.37,5.42,25.04,0.95
35.0,199.67,-50.08,1,BH1,-6.21,-3.35,5.54,-2.92
35.0,199.67,-60.1,1,BH1,6.22,9.04,1.57,0.27
35.0,199.67,-70.12,1,BH1,-11.08,-0.02,22.86,0.94
35.0,199.67,-80.13,1,BH1,-1.29,8.59,8.84,-11.57
35.0,199.67,-90.15,1,BH1,1.29,1.15,0.92,-9.24
35.0,199.67,-100.17,1,BH1,-5.83,7.51,11.49,5.47
35.0,199.67,-110.18,1,BH1,-2.6,-3.15,3.59,1.09
35.0,199.67,-120.2,1,BH1,-1.91,0.95,3.11,1.39
35.0,199.67,-130.22,1,BH1,-0.61,-0.34,6.13,2.5
35.0,199.67,-140.23,1,BH1,-2.18,12.61,23.93,-12.0
35.0,199.67,-150.25,1,BH1,-4.02,6.55,15.66,-8.42
35.0,199.67,-160.27,1,BH1,0.66,0.07,4.62,-2.73
35.0,199.67,-170.28,1,BH1,0.37,10.4,14.11,-14.38
35.0,199.67,-180.3,1,BH1,5.91,-0.57,7.33,-10.94
35.0,199.67,-190.32,1,BH1,-9.72,-9.12,8.44,-7.07
35.0,199.67,-200.33,1,BH1,-3.01,3.75,9.09,-13.39
35.0,199.67,-210.35,1,BH1,-5.54,-6.11,1.66,4.69
35.0,199.67,-220.37,1,BH1,-2.73,0.23,11.14,-8.43
35.0,199.67,-230.39,1,BH1,0.78,6.35,9.83,-4.31
35.0,199.67,-240.4,1,BH1,2.56,7.05,11.09,-0.92
35.0,199.67,-250.42,1,BH1,-16.02,0.44,6.21,0.47
35.0,199.67,-260.44,1,BH1,-5.4,12.21,18.64,-10.29
35.0,199.67,-270.45,1,BH1,0.2,21.35,12.88,-13.36
35.0,199.67,-280.47,1,BH1,-1.58,-0.28,10.59,-1.69
35.0,199.67,-290.49,1,BH1,7.14,-4.04,15.11,-5.96
35.0,199.67,-300.5,1,BH1,7.11,5.32,9.86,-3.4
35.0,199.67,-310.52,1,BH1,7.02,6.13,10.95,2.24
35.0,199.67,-320.54,1,BH1,-3.64,0.52,4.78,-12.09
35.0,199.67,-330.55,1,BH1,5.31,13.74,7.32,-4.23
35.0,199.67,-340.57,1,BH1,-2.85,4.86,10.26,-9.15
35.0,199.67,-350.59,1,BH1,3.56,5.54,7.55,1.32
35.0,199.67,-360.6,1,BH1,-9.75,11.63,14.95,-4.06
35.0,199.67,-370.62,1,BH1,3.92,-2.11,5.95,1.29
35.0,199.67,-380.64,1,BH1,-0.75,0.65,4.83,-0.34
35.0,199.67,-390.65,1,BH1,3.06,7.78,14.7,-8.04
35.0,199.67,-400.67,1,BH1,-1.62,3.92,3.29,-6.98
35.0,199.67,-410.69,1,BH1,-0.34,5.71,11.97,-0.65
35.0,199.67,-420.7,1,BH1,2.17,6.56,7.72,-10.08
35.0,199.67,-430.72,1,BH1,-8.74,7.78,14.33,-9.65
35.0,199.67,-440.74,1,BH1,-4.1,-1.98,-1.22,-5.86
35.0,199.67,-450.75,1,BH1,-4.91,-1.5,-3.79,-4.99
35.0,199.67,-460.77,1,BH1,2.26,8.23,5.81,6.8
35.0,199.67,-470.79,1,BH1,-3.71,4.6,13.47,1.31
35.0,199.67,-480.8,1,BH1,0.88,6.06,6.97,-9.18
35.0,199.67,-490.82,1,BH1,-7.21,0.51,0.38,12.32
35.0,199.67,-500.84,1,BH1,1.15,14.42,11.8,-3.9
35.0,199.67,-510.85,1,BH1,-7.16,-5.12,10.94,-1.03
35.0,199.67,-520.87,1,BH1,-7.34,1.39,12.31,3.49
35.0,199.67,-530.89,1,BH1,-2.32,5.94,5.49,-14.28
35.0,199.67,-540.9,1,BH1,-3.14,8.69,5.88,1.98
35.0,199.67,-550.92,1,BH1,0.11,11.17,19.47,1.58
35.0,199.67,-560.94,1,BH1,2.85,3.37,21.97,-3.72
35.0,199.67,-570.95,1,BH1,4.95,5.12,5.21,-0.9
35.0,199.67,-580.97,1,BH1,-7.91,4.05,19.66,-2.95
35.0,199.67,-590.99,1,BH1,3.01,0.53,9.11,-5.29
35.0,199.67,-601.01,1,BH1,7.32,12.46,15.79,-5.77
35.0,199.67,-611.02,1,BH1,-18.25,8.23,5.54,2.96
35.0,199.67,-621.04,1,BH1,2.3,3.51,7.7,0.73
35.0,199.67,-631.06,1,BH1,-3.41,7.09,19.31,-0.13
35.0,199.67,-641.07,1,BH1,4.71,-5.96,5.9,-0.35
35.0,199.67,-651.09,1,BH1,-16.59,-0.5,6.29,5.9
35.0,199.67,-661.11,1,BH1,-2.76,7.34,6.23,-8.97
35.0,199.67,-671.12,1,BH1,-5.18,12.66,8.13,-1.02
35.0,199.67,-681.14,1,BH1,-11.6,2.09,13.68,-3.97
35.0,199.67,-691.16,1,BH1,-2.55,-6.68,15.44,2.52
