X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
145.3,115.3,-0.52,3,BH1,-7.63,6.26,-6.09,-3.26
145.3,115.3,-1.58,3,BH1,-5.84,9.9,6.06,0.55
145.3,115.3,-2.62,3,BH1,-11.12,7.86,-7.48,6.25
145.3,115.3,-3.68,3,BH1,-9.2,0.42,6.69,8.62
145.3,115.3,-4.72,3,BH1,-6.31,5.83,-4.01,-1.76
145.3,115.3,-5.78,3,BH1,-17.11,4.03,-5.53,-1.68
145.3,115.3,-6.82,3,BH1,-11.71,12.77,-8.89,5.42
145.3,115.3,-7.88,3,BH1,-6.26,5.97,-3.79,0.71
145.3,115.3,-8.93,3,BH1,-14.04,-0.1,-3.99,5.01
145.3,115.3,-9.98,3,BH1,-8.27,7.9,0.17,0.82
145.3,115.3,-11.02,3,BH1,-9.64,16.95,-1.63,2.48
145.3,115.3,-12.08,3,BH1,-12.84,17.18,-5.69,3.78
145.3,115.3,-13.12,3,BH1,-8.45,3.82,0.16,0.49
145.3,115.3,-14.18,3,BH1,-7.99,8.87,-6.44,4.15
145.3,115.3,-15.22,3,BH1,-4.41,5.54,3.17,1.21
145.3,115.3,-16.27,3,BH1,-16.63,0.99,2.31,-0.09
145.3,115.3,-17.32,3,BH1,-8.12,8.05,-6.23,-0.38
145.3,115.3,-18.38,3,BH1,-8.24,10.64,-2.93,-2.32
145.3,115.3,-19.42,3,BH1,-6.08,11.05,-4.49,-7.69
145.3,115.3,-20.48,3,BH1,-9.79,9.04,0.25,9.12
145.3,115.3,-21.52,3,BH1,-8.1,5.18,-2.66,8.65
145.3,115.3,-22.58,3,BH1,-8.12,6.11,4.04,5.45
145.3,115.3,-23.62,3,BH1,-8.91,-1.52,3.83,9.63
145.3,115.3,-24.68,3,BH1,-9.12,-2.29,-9.99,1.78
145.3,115.3,-25.72,3,BH1,-8.72,13.76,0.02,-2.4
145.3,115.3,-26.78,3,BH1,-10.66,7.31,-3.55,3.85
145.3,115.3,-27.82,3,BH1,-14.07,10.75,-13.05,12.25
145.3,115.3,-28.88,3,BH1,-23.21,6.49,-2.27,4.27
145.3,115.3,-29.92,3,BH1,-6.72,14.82,-2.75,4.32
145.3,115.3,-30.98,3,BH1,-8.35,8.04,-3.15,4.0
145.3,115.3,-32.02,3,BH1,-4.41,5.01,-2.49,10.33
145.3,115.3,-33.08,3,BH1,-15.47,9.29,1.69,-7.29
145.3,115.3,-34.12,3,BH1,-16.08,10.72,-8.85,4.45
145.3,115.3,-35.17,3,BH1,-6.8,3.26,-1.71,6.8
145.3,115.3,-36.22,3,BH1,-10.46,9.06,2.42,4.02
145.3,115.3,-37.28,3,BH1,-11.59,0.11,-3.71,9.56
145.3,115.3,-38.33,3,BH1,-16.25,6.44,2.08,-3.16
145.3,115.3,-39.38,3,BH1,-6.73,8.63,-0.88,-1.22
145.3,115.3,-40.42,3,BH1,-21.98,11.19,-2.54,3.5
145.3,115.3,-41.48,3,BH1,-1.27,3.89,-0.96,-6.17
145.3,115.3,-42.52,3,BH1,-10.33,9.01,-12.62,-3.59
145.3,115.3,-43.58,3,BH1,-10.65,8.2,0.57,7.18
145.3,115.3,-44.62,3,BH1,-15.29,8.92,-0.34,10.77
145.3,115.3,-45.68,3,BH1,-8.34,5.41,-3.87,11.14
145.3,115.3,-46.72,3,BH1,-17.53,5.73,-3.37,0.65
145.3,115.3,-47.78,3,BH1,-8.42,3.72,-3.35,8.96
145.3,115.3,-48.82,3,BH1,-5.37,3.56,3.98,-0.3
145.3,115.3,-49.88,3,BH1,-2.25,11.94,-7.89,4.09
145.3,115.3,-50.92,0,BH1,1.88,-1.77,8.53,9.52
145.3,115.3,-51.98,0,BH1,10.57,-4.89,1.34,21.46
145.3,115.3,-53.02,0,BH1,8.94,-9.75,8.15,13.06
145.3,115.3,-54.08,0,BH1,6.36,-12.32,-2.33,8.79
145.3,115.3,-55.12,0,BH1,5.5,-9.58,12.87,7.86
145.3,115.3,-56.18,0,BH1,9.83,-1.03,5.76,12.66
145.3,115.3,-57.22,0,BH1,1.33,-1.18,10.81,9.99
