X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
1246.67,1873.33,-0.0,2,BH1,5.15,5.74,7.13,1.29
1246.67,1873.33,-13.33,2,BH1,7.23,-0.37,6.06,2.51
1246.67,1873.33,-26.67,2,BH1,7.57,7.0,7.52,0.93
1246.67,1873.33,-40.0,2,BH1,1.61,7.79,6.25,-0.66
1246.67,1873.33,-53.33,2,BH1,7.59,9.07,9.56,-0.06
1246.67,1873.33,-66.67,2,BH1,15.51,7.6,15.63,4.22
1246.67,1873.33,-80.0,2,BH1,14.0,8.48,5.07,5.59
1246.67,1873.33,-93.33,2,BH1,12.66,9.1,5.38,3.67
1246.67,1873.33,-106.67,2,BH1,4.35,17.32,4.94,-4.5
1246.67,1873.33,-120.0,2,BH1,2.96,10.69,4.31,2.74
1246.67,1873.33,-133.33,2,BH1,2.86,9.08,10.58,1.47
1246.67,1873.33,-146.67,2,BH1,9.03,10.44,7.31,0.75
1246.67,1873.33,-160.0,2,BH1,7.39,9.75,8.03,7.6
1246.67,1873.33,-173.33,2,BH1,4.96,5.27,8.09,-0.21
1246.67,1873.33,-186.67,2,BH1,7.79,8.86,12.19,5.98
1246.67,1873.33,-200.0,2,BH1,10.5,10.45,7.74,2.13
1246.67,1873.33,-213.33,2,BH1,10.6,9.75,7.45,1.8
1246.67,1873.33,-226.67,2,BH1,6.24,9.07,7.19,6.92
1246.67,1873.33,-240.0,2,BH1,6.02,9.3,9.86,-0.84
1246.67,1873.33,-253.33,2,BH1,8.39,3.55,5.03,-1.34
1246.67,1873.33,-266.67,2,BH1,5.1,10.68,12.05,-2.17
1246.67,1873.33,-280.0,2,BH1,13.34,12.27,2.5,-2.94
1246.67,1873.33,-293.33,2,BH1,2.47,12.02,8.92,6.98
1246.67,1873.33,-306.67,2,BH1,6.83,7.64,10.57,-0.53
1246.67,1873.33,-320.0,2,BH1,12.82,5.53,7.96,-1.72
1246.67,1873.33,-333.33,2,BH1,19.71,3.54,11.3,-4.16
1246.67,1873.33,-346.67,2,BH1,6.17,7.7,-0.04,2.87
1246.67,1873.33,-360.0,2,BH1,6.93,6.31,8.25,-2.02
1246.67,1873.33,-373.33,2,BH1,8.12,6.68,13.15,-0.27
1246.67,1873.33,-386.67,2,BH1,5.73,10.21,7.29,11.01
1246.67,1873.33,-400.0,2,BH1,13.8,11.53,9.28,1.35
1246.67,1873.33,-413.33,2,BH1,8.29,9.12,7.08,-0.41
1246.67,1873.33,-426.67,2,BH1,6.2,7.4,6.86,1.88
1246.67,1873.33,-440.0,2,BH1,4.83,11.03,7.15,0.99
1246.67,1873.33,-453.33,2,BH1,4.48,4.45,8.89,5.8
1246.67,1873.33,-466.67,2,BH1,12.92,14.92,13.12,-3.65
1246.67,1873.33,-480.0,2,BH1,12.87,16.0,7.71,4.12
1246.67,1873.33,-493.33,2,BH1,8.39,7.63,6.37,0.08
1246.67,1873.33,-506.67,2,BH1,3.35,10.0,3.93,-0.43
1246.67,1873.33,-520.0,2,BH1,8.67,13.16,2.93,6.59
1246.67,1873.33,-533.33,2,BH1,8.72,6.09,3.58,1.94
1246.67,1873.33,-546.67,2,BH1,13.2,3.77,2.93,-1.43
1246.67,1873.33,-560.0,2,BH1,5.01,15.49,11.3,0.93
1246.67,1873.33,-573.33,2,BH1,12.37,9.39,9.99,-2.3
1246.67,1873.33,-586.67,2,BH1,5.87,8.61,6.34,-1.5
1246.67,1873.33,-600.0,2,BH1,8.07,11.38,3.75,1.76
1246.67,1873.33,-613.33,2,BH1,11.82,10.47,7.36,1.52
1246.67,1873.33,-626.67,2,BH1,10.99,5.52,5.14,-0.74
1246.67,1873.33,-640.0,2,BH1,9.16,9.33,10.94,-0.69
1246.67,1873.33,-653.33,2,BH1,9.67,17.34,2.56,7.3
1246.67,1873.33,-666.67,2,BH1,7.43,5.96,11.73,5.19
1246.67,1873.33,-680.0,2,BH1,8.98,11.44,9.82,10.12
1246.67,1873.33,-693.33,2,BH1,12.85,9.92,0.27,-6.0
1246.67,1873.33,-706.67,2,BH1,13.29,17.62,4.57,5.99
1246.67,1873.33,-720.0,2,BH1,15.41,10.12,9.04,6.01
1246.67,1873.33,-733.33,2,BH1,12.72,2.67,3.44,0.38
1246.67,1873.33,-746.67,2,BH1,7.77,9.8,7.42,1.65
1246.67,1873.33,-760.0,2,BH1,3.08,12.54,7.64,0.32
1246.67,1873.33,-773.33,2,BH1,11.84,5.66,6.04,-4.21
1246.67,1873.33,-786.67,2,BH1,5.01,13.64,5.74,3.41
1246.67,1873.33,-800.0,2,BH1,6.76,11.4,6.62,6.21
1246.67,1873.33,-813.33,2,BH1,10.24,9.79,9.07,8.99
1246.67,1873.33,-826.67,2,BH1,8.91,-1.28,7.32,-1.59
1246.67,1873.33,-840.0,2,BH1,1.05,18.21,4.21,-4.34
1246.67,1873.33,-853.33,2,BH1,-2.18,13.68,6.36,-2.4
1246.67,1873.33,-866.67,2,BH1,12.51,10.72,7.1,-6.05
1246.67,1873.33,-880.0,2,BH1,-1.09,4.6,10.27,-0.1
1246.67,1873.33,-893.33,2,BH1,12.54,7.71,6.02,-1.51
1246.67,1873.33,-906.67,2,BH1,2.51,11.12,7.11,0.71
1246.67,1873.33,-920.0,2,BH1,1.97,9.41,12.71,-2.69
1246.67,1873.33,-933.33,2,BH1,-1.27,12.57,2.29,-4.07
1246.67,1873.33,-946.67,2,BH1,4.09,10.29,0.52,-0.16
1246.67,1873.33,-960.0,2,BH1,2.38,9.63,6.91,4.01
1246.67,1873.33,-973.33,2,BH1,13.93,6.2,11.29,-0.4
1246.67,1873.33,-986.67,2,BH1,6.8,14.27,3.39,1.54
1246.67,1873.33,-1000.0,2,BH1,11.95,9.43,10.75,8.15
1246.67,1873.33,-1013.33,2,BH1,9.42,12.34,13.32,-5.64
1246.67,1873.33,-1026.67,2,BH1,9.73,10.9,-2.25,-1.54
1246.67,1873.33,-1040.0,3,BH1,-3.04,-7.64,-6.79,-6.13
1246.67,1873.33,-1053.33,3,BH1,-0.16,-12.05,-1.1,6.33
1246.67,1873.33,-1066.67,3,BH1,-0.06,-11.83,0.59,-0.79
1246.67,1873.33,-1080.0,3,BH1,0.64,-11.4,1.1,-5.23
1246.67,1873.33,-1093.33,3,BH1,-6.13,-13.41,-6.48,0.55
1246.67,1873.33,-1106.67,3,BH1,0.48,-10.18,2.38,0.79
1246.67,1873.33,-1120.0,3,BH1,-11.15,-14.1,-1.24,-0.64
1246.67,1873.33,-1133.33,3,BH1,-4.1,-9.43,-6.58,-4.48
1246.67,1873.33,-1146.67,3,BH1,-4.71,-11.66,2.94,6.3
1246.67,1873.33,-1160.0,3,BH1,-0.63,-4.58,2.34,-5.37
1246.67,1873.33,-1173.33,3,BH1,5.69,-6.95,-0.52,-5.77
1246.67,1873.33,-1186.67,3,BH1,-2.89,0.45,2.09,-0.91
1246.67,1873.33,-1200.0,3,BH1,-3.62,-0.32,-5.55,4.82
1246.67,1873.33,-1213.33,3,BH1,-0.18,-8.23,-5.23,1.23
1246.67,1873.33,-1226.67,3,BH1,-17.3,-10.83,-4.55,3.5
1246.67,1873.33,-1240.0,3,BH1,-7.45,-10.91,-1.56,-4.71
1246.67,1873.33,-1253.33,3,BH1,-3.46,-5.93,2.43,-4.44
1246.67,1873.33,-1266.67,4,BH1,-2.46,-8.45,-6.99,2.0
1246.67,1873.33,-1280.0,4,BH1,3.77,2.6,4.52,-5.25
1246.67,1873.33,-1293.33,4,BH1,-4.99,-1.42,2.48,4.02
1246.67,1873.33,-1306.67,4,BH1,-2.81,-1.62,4.35,1.86
1246.67,1873.33,-1320.0,4,BH1,0.8,0.42,0.3,-1.33
1246.67,1873.33,-1333.33,4,BH1,-1.06,-7.89,6.57,-2.94
1246.67,1873.33,-1346.67,4,BH1,1.18,1.47,5.84,-1.89
1246.67,1873.33,-1360.0,4,BH1,0.27,-2.81,3.44,5.68
1246.67,1873.33,-1373.33,4,BH1,-7.33,-2.1,5.27,3.6
1246.67,1873.33,-1386.67,4,BH1,1.7,-4.68,-0.94,-4.23
1246.67,1873.33,-1400.0,4,BH1,-8.5,1.59,1.87,-0.91
1246.67,1873.33,-1413.33,4,BH1,0.53,3.3,1.8,0.61
1246.67,1873.33,-1426.67,4,BH1,-0.13,2.32,-1.51,-3.27
1246.67,1873.33,-1440.0,4,BH1,-2.93,2.99,4.9,-4.58
1246.67,1873.33,-1453.33,4,BH1,-5.0,-5.63,-2.23,0.46
1246.67,1873.33,-1466.67,4,BH1,-0.49,-0.2,-1.58,-2.99
1246.67,1873.33,-1480.0,4,BH1,1.51,1.83,-7.45,2.9
1246.67,1873.33,-1493.33,4,BH1,-0.91,2.24,4.74,2.65
1246.67,1873.33,-1506.67,4,BH1,-7.32,-0.77,-0.08,-1.45
1246.67,1873.33,-1520.0,5,BH1,8.76,-0.1,4.7,-1.21
1246.67,1873.33,-1533.33,5,BH1,5.18,6.26,5.74,-6.73
1246.67,1873.33,-1546.67,5,BH1,4.87,4.51,2.6,-2.22
1246.67,1873.33,-1560.0,5,BH1,5.85,6.75,1.96,-11.41
1246.67,1873.33,-1573.33,5,BH1,-1.83,3.9,0.28,1.48
1246.67,1873.33,-1586.67,5,BH1,10.54,6.34,1.72,-2.79
1246.67,1873.33,-1600.0,5,BH1,5.77,7.55,-0.57,-0.57
1246.67,1873.33,-1613.33,5,BH1,1.48,3.16,-4.87,7.35
1246.67,1873.33,-1626.67,5,BH1,9.77,-2.24,1.22,-6.02
1246.67,1873.33,-1640.0,5,BH1,6.99,2.74,-2.29,1.82
1246.67,1873.33,-1653.33,5,BH1,-0.11,5.2,3.53,0.67
1246.67,1873.33,-1666.67,5,BH1,7.28,-2.4,-1.49,-3.8
1246.67,1873.33,-1680.0,5,BH1,8.06,6.78,2.5,-0.29
1246.67,1873.33,-1693.33,5,BH1,11.37,12.54,4.41,-6.58
1246.67,1873.33,-1706.67,5,BH1,4.83,4.71,-2.16,-3.63
1246.67,1873.33,-1720.0,5,BH1,5.35,1.51,-2.09,-8.22
1246.67,1873.33,-1733.33,5,BH1,6.03,8.47,1.9,4.0
1246.67,1873.33,-1746.67,5,BH1,4.5,-2.2,0.49,4.49
1246.67,1873.33,-1760.0,5,BH1,7.86,4.53,9.29,-2.02
1246.67,1873.33,-1773.33,5,BH1,2.85,4.76,-2.08,1.45
1246.67,1873.33,-1786.67,5,BH1,3.49,4.46,-0.63,-13.17
1246.67,1873.33,-1800.0,5,BH1,3.53,8.62,0.07,-3.03
1246.67,1873.33,-1813.33,5,BH1,4.05,8.0,-5.84,-6.53
1246.67,1873.33,-1826.67,5,BH1,5.57,3.84,0.42,-1.83
1246.67,1873.33,-1840.0,5,BH1,-0.04,5.72,-0.67,0.2
1246.67,1873.33,-1853.33,5,BH1,12.75,0.47,5.8,2.45
1246.67,1873.33,-1866.67,5,BH1,-2.2,6.79,1.6,0.45
